y_socm_A1_par_p_y:z,y_socm_A1_par_p_y:x,y_socm_A1_par_p_z:x,y_socm_A1_par_d_xy:yz,y_socm_A1_par_d_xy:xz,y_socm_A1_par_d_xy:x2-y2,y_socm_A1_par_d_yz:z2-r2,y_socm_A1_par_d_yz:xz,y_socm_A1_par_d_yz:x2-y2,y_socm_A1_par_d_z2-r2:xz,y_socm_A1_par_d_xz:x2-y2,y_socm_A1_perp_p_y:z,y_socm_A1_perp_p_y:x,y_socm_A1_perp_p_z:x,y_socm_A1_perp_d_xy:yz,y_socm_A1_perp_d_xy:xz,y_socm_A1_perp_d_xy:x2-y2,y_socm_A1_perp_d_yz:z2-r2,y_socm_A1_perp_d_yz:xz,y_socm_A1_perp_d_yz:x2-y2,y_socm_A1_perp_d_z2-r2:xz,y_socm_A1_perp_d_xz:x2-y2,y_socm_A2_par_p_y:z,y_socm_A2_par_p_y:x,y_socm_A2_par_p_z:x,y_socm_A2_par_d_xy:yz,y_socm_A2_par_d_xy:xz,y_socm_A2_par_d_xy:x2-y2,y_socm_A2_par_d_yz:z2-r2,y_socm_A2_par_d_yz:xz,y_socm_A2_par_d_yz:x2-y2,y_socm_A2_par_d_z2-r2:xz,y_socm_A2_par_d_xz:x2-y2,y_socm_A2_perp_p_y:z,y_socm_A2_perp_p_y:x,y_socm_A2_perp_p_z:x,y_socm_A2_perp_d_xy:yz,y_socm_A2_perp_d_xy:xz,y_socm_A2_perp_d_xy:x2-y2,y_socm_A2_perp_d_yz:z2-r2,y_socm_A2_perp_d_yz:xz,y_socm_A2_perp_d_yz:x2-y2,y_socm_A2_perp_d_z2-r2:xz,y_socm_A2_perp_d_xz:x2-y2
-0.0193416,-0.0101597,-0.0182145,-0.0132367,-0.0175315,-0.0631171,-0.0581131,-0.0309443,-0.0236614,-0.0479198,-0.0151968,-0.0185348,-0.0092544,-0.0181063,-0.014208,-0.0183147,-0.0647225,-0.0452832,-0.0251257,-0.0152256,-0.0588878,-0.0087287,-0.0079257,-0.0061703,-0.0078939,-0.0237609,-0.0297717,-0.115461,-0.0445292,-0.0351712,-0.0131804,-0.0692111,-0.0216464,-0.0077575,-0.0058277,-0.008406,-0.0156705,-0.0229378,-0.1436846,-0.0620264,-0.0258089,-0.0227315,-0.0722538,-0.018165
-0.0220152,-0.0102771,-0.0223887,-0.019412,-0.0308305,-0.076519,-0.0368377,-0.0399169,-0.017397,-0.055561,-0.0159419,-0.0219354,-0.0088508,-0.0215272,-0.0153318,-0.0231641,-0.0753927,-0.0457506,-0.0209017,-0.0194594,-0.0600696,-0.0181748,-0.006654,-0.0051208,-0.006456,-0.0299136,-0.0304656,-0.1699554,-0.088617,-0.0488925,-0.0312528,-0.084541,-0.0326897,-0.0060202,-0.0038229,-0.0059484,-0.0226464,-0.0280147,-0.2146573,-0.0678134,-0.0407181,-0.0247219,-0.0843609,-0.0269747
-0.0022913,-0.0009464,-0.0027237,-0.0019955,-0.0025997,-0.0074543,0.00217,-0.0124881,-0.002112,0.0067307,-0.0021094,-0.0025493,-0.0010386,-0.0027147,-0.0022986,-0.0019989,-0.0102155,0.0050774,-0.0032008,-0.002051,0.0061939,-0.0014807,-0.0073923,-0.0057814,-0.0076131,-0.0329575,-0.029392,-0.159932,-0.1005634,-0.049333,-0.0374074,-0.1099744,-0.0355229,-0.0075184,-0.0039256,-0.0075006,-0.0286997,-0.0272581,-0.2313044,-0.1055563,-0.0256316,-0.0193816,-0.1094839,-0.0204842
-0.026559,-0.0116018,-0.0296304,-0.0206602,-0.0274865,-0.070953,-0.0445908,-0.0410044,-0.0167186,-0.0425233,-0.0217032,-0.0261281,-0.0108027,-0.029288,-0.0190984,-0.0208528,-0.0717416,-0.0512603,-0.0253516,-0.016212,-0.0459761,-0.0228019,-0.0061369,-0.0046434,-0.0057454,-0.0357849,-0.0389314,-0.1669193,-0.0870827,-0.0470633,-0.0424431,-0.0798377,-0.0270022,-0.0059554,-0.0038542,-0.0054687,-0.0279489,-0.0268776,-0.2213633,-0.0837947,-0.0424946,-0.0268963,-0.0801294,-0.0242113
-0.0009753,-0.0007696,-0.00153,-0.0015288,0.0003424,-0.0067608,-0.0015421,-0.0040097,-0.000752,-0.0093172,-0.0029855,-0.0008672,-0.00031,-0.0010276,-0.0010063,-0.0001793,-0.0057685,-0.0006417,-0.0013956,-0.0007768,-0.0004019,-0.0001943,-0.0066962,-0.0044627,-0.0063909,-0.0302338,-0.0294206,-0.1153203,-0.083903,-0.0325786,-0.0245132,-0.0397626,-0.014777,-0.0065724,-0.0040753,-0.0065671,-0.0258862,-0.029798,-0.1450731,-0.0812375,-0.0180695,-0.0288737,-0.082698,-0.0266462
-0.0010716,-0.0008234,-0.0015479,-0.0017622,-0.0001884,-0.0072802,6.69e-05,-0.0045285,-0.0009521,-0.0095878,-0.0030297,-0.000967,-0.000331,-0.0011485,-0.0003639,-0.0005455,-0.0057611,0.0001485,-0.0011961,-0.0006555,-0.001502,-0.0004484,-0.0067637,-0.0043506,-0.0062835,-0.0330461,-0.0338665,-0.1108834,-0.079197,-0.0305354,-0.024164,-0.0458333,-0.0100402,-0.0066129,-0.0039951,-0.0065214,-0.0268741,-0.0281857,-0.1438624,-0.0820562,-0.0159331,-0.0271285,-0.082086,-0.0282541
-0.0224625,-0.0127341,-0.0220922,-0.022445,-0.0158229,-0.0626412,-0.0403179,-0.0381079,-0.0150896,-0.0515253,-0.0191163,-0.0217715,-0.0091958,-0.0210079,-0.0138653,-0.0129011,-0.0615772,-0.0473611,-0.0193315,-0.013687,-0.0479789,-0.0135015,-0.0085857,-0.0080999,-0.0088453,-0.0161911,-0.0236966,-0.1181838,-0.0551708,-0.0429786,-0.0245931,-0.0439329,-0.021125,-0.0074478,-0.0061062,-0.0073707,-0.027756,-0.028352,-0.151848,-0.0547492,-0.0159178,-0.0283465,-0.0530422,-0.0288692
-0.0013583,-0.0004992,-0.0016435,-0.001254,-0.0023907,-0.0078241,0.0022961,-0.0060652,-0.0005427,0.0001203,0.0001701,-0.0016165,-0.0009126,-0.0016625,-0.001417,-0.0016427,-0.0104013,0.0007787,-0.0056768,-0.0012379,-0.005271,-0.0002932,-0.0057601,-0.0039524,-0.0057821,-0.0367882,-0.0413649,-0.1528083,-0.1130585,-0.0428359,-0.037842,-0.1102811,-0.0347247,-0.0058803,-0.0037716,-0.0058195,-0.0290512,-0.0289067,-0.2276877,-0.0889488,-0.0648617,-0.0258085,-0.0918023,-0.0227512
-0.0313633,-0.0229538,-0.0353783,-0.0232911,-0.022793,-0.0708753,-0.0520027,-0.0434469,-0.020414,-0.0409339,-0.0242206,-0.031979,-0.0237073,-0.0353052,-0.024206,-0.0217979,-0.0679463,-0.0542005,-0.0498729,-0.0180292,-0.0426927,-0.025622,-0.0077644,-0.0072545,-0.0077613,-0.0344673,-0.0306591,-0.1879204,-0.0890362,-0.0491603,-0.0333657,-0.0904852,-0.0275194,-0.0087301,-0.0084981,-0.0081254,-0.0241082,-0.0244299,-0.2004917,-0.0908034,-0.0571836,-0.0422113,-0.0796566,-0.0330372
-0.027193,-0.0113353,-0.0275655,-0.0183612,-0.0280586,-0.0722315,-0.0370766,-0.03707,-0.0167708,-0.048917,-0.0137203,-0.0275966,-0.0123204,-0.0269812,-0.0144552,-0.0197449,-0.0820392,-0.0520773,-0.0257122,-0.0174799,-0.0612829,-0.0131209,-0.0068915,-0.0052924,-0.007286,-0.031088,-0.0329712,-0.1506463,-0.0921984,-0.0470387,-0.0327037,-0.1046571,-0.0308112,-0.0066773,-0.0044247,-0.0073739,-0.0221212,-0.0267728,-0.214091,-0.0643463,-0.0462776,-0.0219683,-0.0996777,-0.0187294
-0.0019161,-0.0006168,-0.0017864,0.0002274,-0.0017455,-0.0079419,0.0023567,-0.0063309,-0.0018965,0.0023254,-0.0013453,-0.0017742,-0.0006179,-0.0019348,-0.0007425,-0.0017706,-0.0095996,0.0013321,-0.0018165,-0.0010869,-0.0014203,-0.0012581,-0.005375,-0.0035738,-0.0052804,-0.047131,-0.0281668,-0.1608896,-0.1024126,-0.0415579,-0.034753,-0.1198118,-0.0445364,-0.0051858,-0.0031552,-0.0050083,-0.0330009,-0.027376,-0.225627,-0.097443,-0.0514608,-0.0244847,-0.0903172,-0.0311034
-0.0015068,-0.0005315,-0.001499,-0.0008959,-0.0016427,-0.0064018,-0.0115795,-0.0056665,-0.0029761,0.0004506,-0.0014895,-0.001337,-0.0002787,-0.0013789,-0.0010852,-0.001044,-0.0057373,-0.0009859,-0.00073,-0.0008547,-0.0014815,-0.0010836,-0.0049875,-0.0035625,-0.0052873,-0.0309679,-0.0330812,-0.1154724,-0.0459905,-0.0346144,-0.0100321,-0.0764592,-0.0259191,-0.0051798,-0.0030792,-0.0051072,-0.0274778,-0.0260788,-0.1421963,-0.0800283,-0.0104849,-0.0262541,-0.0771146,-0.0262224
-0.0248248,-0.0136768,-0.0241624,-0.0228276,-0.0182127,-0.0661684,-0.0420682,-0.051284,-0.0218182,-0.035198,-0.02456,-0.0253386,-0.014241,-0.0246812,-0.022534,-0.0191936,-0.068768,-0.0450653,-0.0440999,-0.0222779,-0.043902,-0.0222444,-0.0073853,-0.0071919,-0.0073056,-0.0359874,-0.0318446,-0.1666703,-0.0778592,-0.0600865,-0.0369684,-0.0784585,-0.0348045,-0.0067934,-0.0065995,-0.0069626,-0.023847,-0.0319998,-0.226126,-0.0726382,-0.0557226,-0.0363291,-0.0744274,-0.0264766
-0.0182892,-0.0147843,-0.0245053,-0.0143814,-0.0239203,-0.053032,-0.0484634,-0.0170182,-0.0173412,-0.0660743,-0.0209158,-0.0186372,-0.0154558,-0.0261769,-0.0132554,-0.0227629,-0.0559134,-0.0486676,-0.0168289,-0.0168446,-0.0680564,-0.0216653,-0.0227829,-0.0220506,-0.0247023,-0.03292,-0.0257626,-0.1066858,-0.1249132,-0.0256336,-0.0219357,-0.0708924,-0.0254047,-0.022772,-0.0219095,-0.0255718,-0.0341963,-0.0246551,-0.100855,-0.1261015,-0.0266643,-0.0241417,-0.0726841,-0.0293452
-0.001903,-0.0013436,-0.0028379,0.0013316,-0.0018139,-0.0076715,-0.0086077,-0.0077562,-0.0039232,0.0024631,-0.0030211,-0.0023988,-0.001384,-0.0028398,-0.0013758,-0.0022651,-0.0096382,0.0027444,0.0008488,-0.00158,0.0036235,-0.001396,-0.0065563,-0.0053059,-0.0079886,-0.0402552,-0.0284571,-0.1585306,-0.0823804,-0.0508346,-0.0236411,-0.096812,-0.0412043,-0.0071812,-0.0038925,-0.0074137,-0.0414813,-0.0139682,-0.2017626,-0.1026398,-0.0326591,-0.0291831,-0.0850528,-0.0416795
-0.0300937,-0.0118051,-0.033518,-0.019433,-0.0238614,-0.060432,-0.0481116,-0.0457226,-0.0210538,-0.0287962,-0.020185,-0.0310438,-0.0125303,-0.0340754,-0.0194459,-0.0204597,-0.0707308,-0.0502079,-0.0439252,-0.0212701,-0.0315798,-0.0203695,-0.0063205,-0.0059767,-0.0058094,-0.0393226,-0.036127,-0.1576884,-0.0866093,-0.0492958,-0.0270897,-0.08718,-0.0219607,-0.0058889,-0.0056754,-0.0056096,-0.0265921,-0.0255029,-0.2248577,-0.0632004,-0.0499272,-0.0273057,-0.0882514,-0.0282488
-0.0012511,-0.0003792,-0.0020725,-0.0015643,-0.0012248,-0.0068743,0.0028969,-0.0079866,-0.0007876,0.0031011,-0.001534,-0.0016368,-0.000874,-0.0018613,-0.0018738,-0.0013798,-0.0092348,-0.0012059,-0.0064017,-0.0009442,-0.0001874,-0.0011941,-0.0058127,-0.0039721,-0.0058105,-0.029181,-0.0392902,-0.1545493,-0.1248123,-0.0461828,-0.0451606,-0.0953452,-0.0365266,-0.0058465,-0.0035774,-0.0059152,-0.0262518,-0.025034,-0.2279442,-0.0912152,-0.0572834,-0.0264162,-0.0936065,-0.0249503
-0.0018222,-0.0006439,-0.0014628,-0.0015453,-0.0008526,-0.0071935,8.5e-06,-0.0074012,-0.0014502,0.0035814,-0.0020655,-0.0018802,-0.0008223,-0.0018152,-0.0016959,-0.0010293,-0.0085075,0.0010309,-0.0005469,-0.0015648,0.0022075,-0.0012921,-0.0059755,-0.0041734,-0.0059915,-0.038182,-0.0286343,-0.160813,-0.1023451,-0.0406096,-0.0389393,-0.1109536,-0.0410763,-0.0057598,-0.0034417,-0.005855,-0.0265106,-0.0322062,-0.2259922,-0.0919337,-0.0492136,-0.0326254,-0.0912576,-0.0259064
-0.0172698,-0.0105124,-0.0171231,-0.0136165,-0.0198484,-0.0637014,-0.0568886,-0.03701,-0.0245524,-0.0420833,-0.0168717,-0.0170331,-0.0099343,-0.0170487,-0.014312,-0.016243,-0.0614436,-0.0485325,-0.0251516,-0.0163626,-0.0510193,-0.0159747,-0.0092624,-0.0080934,-0.0084854,-0.0282315,-0.0230139,-0.1146128,-0.0482771,-0.0386866,-0.0117179,-0.0609875,-0.023818,-0.0077294,-0.0067157,-0.0078013,-0.028905,-0.0295888,-0.1486846,-0.0574047,-0.0213875,-0.0333219,-0.0622548,-0.0255941
-0.0017407,-0.0006222,-0.0019634,0.0001182,-0.0009553,-0.0078545,-8.55e-05,-0.0050646,-0.0019721,-0.0033897,-0.0009908,-0.0020623,-0.0005193,-0.0020146,-0.0009754,-0.0015887,-0.0091936,0.0009282,-0.0007782,-0.0013641,-0.0013923,-0.0011547,-0.0050642,-0.0032883,-0.005053,-0.0264708,-0.0448141,-0.1600043,-0.1144608,-0.0381169,-0.0366322,-0.1014488,-0.0368872,-0.0050459,-0.0028977,-0.0049112,-0.0340126,-0.0269618,-0.2244672,-0.0974822,-0.0460204,-0.0249207,-0.0903465,-0.0329914
-0.0363003,-0.0224086,-0.0346591,-0.0181128,-0.0167728,-0.0579244,-0.0442877,-0.0320734,-0.0223234,-0.0330525,-0.0197414,-0.0363852,-0.022311,-0.0345466,-0.0174658,-0.0163055,-0.0601267,-0.0391453,-0.0384914,-0.0180923,-0.0325076,-0.0172991,-0.0075257,-0.009957,-0.0091429,-0.0263499,-0.0231494,-0.1305159,-0.067711,-0.0264061,-0.0185823,-0.0763146,-0.0194405,-0.0083277,-0.0135856,-0.0093782,-0.029943,-0.0288901,-0.1865642,-0.0697015,-0.0290396,-0.0307074,-0.0750487,-0.0277296
-0.0180714,-0.0098648,-0.0174289,-0.0227412,-0.0175393,-0.0594237,-0.0404355,-0.0403622,-0.0178748,-0.0543827,-0.0225797,-0.0182075,-0.0099703,-0.0178432,-0.017939,-0.0171364,-0.0570477,-0.0479135,-0.0266839,-0.0168971,-0.0466689,-0.0181034,-0.0072632,-0.0064831,-0.0077343,-0.0196014,-0.0265022,-0.1127631,-0.0698193,-0.0391024,-0.0282156,-0.0535045,-0.0198764,-0.0063434,-0.0054548,-0.0065688,-0.0299091,-0.0284542,-0.1602693,-0.0683922,-0.018924,-0.0306119,-0.0671622,-0.0279308
-0.0019346,-0.0006839,-0.001823,-0.0005136,-0.0020695,-0.0073278,-0.0104313,-0.0060561,-0.0032809,0.001362,-0.0011951,-0.001626,-0.0004333,-0.0016953,-0.000595,-0.0007793,-0.0057875,2.68e-05,-0.0017577,-0.0002308,-0.0003871,-0.0007121,-0.0059936,-0.0046182,-0.0062764,-0.0322086,-0.0245569,-0.11999,-0.0434035,-0.0337129,-0.0085317,-0.074871,-0.0275579,-0.0061379,-0.0041015,-0.0060225,-0.0324948,-0.0299479,-0.1204882,-0.0781232,-0.0147808,-0.0320142,-0.0741146,-0.0301292
-0.0013461,-0.0005848,-0.0010095,-0.0016456,-0.0029353,-0.0060499,-0.0100169,-0.0054381,-0.0008374,0.000251,-0.0008083,-0.0010465,-0.0002139,-0.000961,-0.0011985,-0.0009771,-0.0060194,-0.0005542,-0.000861,-0.0012505,-0.0006216,-0.0009876,-0.0051661,-0.0033175,-0.0054323,-0.0239212,-0.010253,-0.1080034,-0.0423436,-0.036219,-0.0439932,-0.0817925,-0.0331918,-0.0054066,-0.002928,-0.0053645,-0.0243209,-0.0248626,-0.1671141,-0.0840289,-0.0094269,-0.0241728,-0.083102,-0.0249376
-0.0014097,-0.0003276,-0.0021416,-0.0015657,-0.0028257,-0.0069411,0.0031619,-0.0091968,-0.000823,0.0045971,-0.00132,-0.0021707,-0.0008665,-0.0022676,-0.0013591,-0.0016136,-0.0087153,0.0032489,-0.0095737,-0.0016597,0.0043864,-0.0017673,-0.0056101,-0.0038337,-0.0055715,-0.0372128,-0.0347687,-0.1579881,-0.1209735,-0.0452382,-0.038707,-0.0924755,-0.0316137,-0.0056289,-0.0036702,-0.0057081,-0.0266505,-0.0268045,-0.2307629,-0.0908514,-0.0597551,-0.0285794,-0.0960074,-0.029025
-0.0219055,-0.0109024,-0.0208635,-0.024087,-0.0193536,-0.0650484,-0.0282974,-0.0613377,-0.0260218,-0.0337928,-0.0274642,-0.0221193,-0.011248,-0.0216384,-0.0247038,-0.0203939,-0.0677209,-0.0405889,-0.0466662,-0.0243225,-0.0429501,-0.0254609,-0.0074827,-0.0073487,-0.0076125,-0.0287075,-0.034208,-0.1707076,-0.0830755,-0.0566747,-0.036471,-0.0935992,-0.0259758,-0.0065532,-0.005954,-0.0067763,-0.0268792,-0.0287141,-0.2337232,-0.0747573,-0.0407969,-0.0344324,-0.0710325,-0.0292654
-0.0015982,-0.0005936,-0.0018135,-0.001466,-0.001221,-0.0075671,-0.0008107,-0.0063834,-0.0005877,-0.0002281,-0.0008238,-0.0019987,-0.0004631,-0.0020044,-0.0012924,-0.001372,-0.0092734,0.0034988,-0.002062,-0.0015158,0.0030009,-0.0012514,-0.0053798,-0.0035814,-0.0053614,-0.0355813,-0.0368355,-0.1586435,-0.1065983,-0.0425409,-0.0359295,-0.0942979,-0.0373368,-0.0053278,-0.0031057,-0.0053792,-0.0286139,-0.0299753,-0.2243227,-0.0974327,-0.0361603,-0.0292354,-0.0958366,-0.0289446
-0.0259326,-0.0101731,-0.0274198,-0.0303866,-0.0175141,-0.066307,-0.0639839,-0.0441637,-0.0133703,-0.051316,-0.0215235,-0.0251378,-0.0093129,-0.0272447,-0.0191898,-0.0125814,-0.079381,-0.0731654,-0.0193095,-0.0119055,-0.0578552,-0.0188626,-0.0069277,-0.0055982,-0.0064301,-0.0246273,-0.0264228,-0.1610485,-0.0850562,-0.0401432,-0.0262209,-0.0802239,-0.0252424,-0.0072632,-0.0041316,-0.006078,-0.0250932,-0.0166953,-0.2214072,-0.0981049,-0.0308038,-0.0128458,-0.0627355,-0.0178887
-0.0271328,-0.0098944,-0.02746,-0.0188954,-0.0217943,-0.0649021,-0.0615326,-0.0497749,-0.0252173,-0.0508217,-0.0192868,-0.0265858,-0.0089987,-0.0263222,-0.0172125,-0.0167422,-0.0789883,-0.0637117,-0.0245049,-0.0166336,-0.059102,-0.0167581,-0.0065275,-0.0058131,-0.0064993,-0.0273182,-0.0308707,-0.1606126,-0.0686951,-0.051904,-0.0291834,-0.0696169,-0.0295736,-0.0065344,-0.0043436,-0.0067134,-0.0173144,-0.0201423,-0.2242568,-0.0743918,-0.0337884,-0.0196652,-0.0809367,-0.0197281
-0.02911,-0.0114681,-0.0301838,-0.0207403,-0.0239671,-0.0673236,-0.0447471,-0.0411019,-0.0175335,-0.044811,-0.0212889,-0.0286156,-0.0105448,-0.0297834,-0.018622,-0.020612,-0.0688163,-0.0470131,-0.0258131,-0.0174466,-0.0474084,-0.0198364,-0.0057456,-0.0043743,-0.005604,-0.0335994,-0.0306727,-0.1785419,-0.0801332,-0.0485892,-0.0348742,-0.0842142,-0.0318148,-0.0055371,-0.0035556,-0.0053685,-0.024919,-0.0260389,-0.2349732,-0.0813535,-0.030054,-0.0249764,-0.0868459,-0.0248959
-0.0013589,-0.000581,-0.0019578,-0.0015921,-0.0009771,-0.007907,-0.002571,-0.0055131,-0.0006089,0.0023204,-0.0008204,-0.0019396,-0.000443,-0.0019588,-0.0014921,-0.0010623,-0.0091031,0.0011895,-0.0012274,-0.0013999,0.0035799,-0.0011168,-0.0054714,-0.0037941,-0.0055912,-0.0345364,-0.0412077,-0.1535421,-0.1126675,-0.0451795,-0.0388835,-0.0932621,-0.0342871,-0.0052611,-0.0032281,-0.0055548,-0.0267693,-0.0355633,-0.2127341,-0.0883682,-0.0435599,-0.0362699,-0.0985814,-0.0263531
-0.0274692,-0.0112338,-0.0283326,-0.0130937,-0.0269579,-0.0745696,-0.0449529,-0.0370743,-0.0191302,-0.0488578,-0.011281,-0.0283294,-0.0116719,-0.0279726,-0.009072,-0.020173,-0.0816257,-0.0524704,-0.0257377,-0.0196701,-0.0606213,-0.0098879,-0.0071564,-0.0056763,-0.0073209,-0.0307453,-0.0314437,-0.1590624,-0.0837707,-0.0460805,-0.0297272,-0.0973952,-0.0287636,-0.0067239,-0.0047081,-0.0075317,-0.0209415,-0.0308056,-0.2239019,-0.0602599,-0.0401574,-0.0242148,-0.1072527,-0.0171361
-0.0254275,-0.0122868,-0.0274029,-0.0244571,-0.0167628,-0.0690229,-0.0528411,-0.0306778,-0.013325,-0.0543286,-0.0213084,-0.0246056,-0.010681,-0.0270453,-0.0152134,-0.0149108,-0.0588058,-0.0511687,-0.0223019,-0.0136418,-0.0552109,-0.0150881,-0.0072011,-0.0058833,-0.0075317,-0.0135824,-0.023346,-0.129399,-0.0625407,-0.0331917,-0.0275753,-0.0592727,-0.0212044,-0.0063851,-0.0048749,-0.0065035,-0.0314484,-0.0269799,-0.1317921,-0.0726187,-0.0125172,-0.0266279,-0.0625343,-0.0301545
-0.0012733,-0.0005728,-0.0014369,-0.0018101,-0.001103,-0.00574,-0.0001353,-0.0052379,-0.0016137,-0.0096016,-0.0020004,-0.0011897,-0.0003161,-0.0013216,-0.0009849,-0.0008731,-0.0058374,-0.0009912,-0.0015461,-0.001213,-0.0016336,-0.0009482,-0.0051322,-0.0031546,-0.0048388,-0.0271917,-0.0326562,-0.1081881,-0.0796209,-0.035165,-0.0242707,-0.0474288,-0.0293695,-0.0050644,-0.0028385,-0.0049287,-0.025654,-0.0278914,-0.1537252,-0.0823044,-0.0131251,-0.0259153,-0.08194,-0.0283548
-0.0258319,-0.0095181,-0.0259166,-0.0232333,-0.0194977,-0.0621507,-0.0536029,-0.055021,-0.0236088,-0.0466954,-0.0244116,-0.0250188,-0.0078081,-0.0249519,-0.0176656,-0.0173357,-0.0760525,-0.058807,-0.0105767,-0.0172798,-0.0577226,-0.0173771,-0.0059747,-0.0063462,-0.0060324,-0.0274738,-0.0329478,-0.167353,-0.0547866,-0.0618794,-0.0298895,-0.0679388,-0.0301097,-0.0052417,-0.0029017,-0.0052149,-0.0188101,-0.0222319,-0.2285169,-0.0636236,-0.0109285,-0.0203046,-0.0685742,-0.0220624
-0.0021404,-0.0004744,-0.0021706,-0.0017122,-0.0011705,-0.0072527,0.0026174,-0.0083016,-0.0015239,0.0026914,-0.0013997,-0.0026692,-0.0009953,-0.0022595,-0.0026335,-0.0017267,-0.0087062,0.0023508,-0.008914,-0.001903,0.0007929,-0.0015123,-0.0053502,-0.0036097,-0.0054805,-0.0302557,-0.0440655,-0.1599372,-0.118668,-0.045966,-0.0377293,-0.0992852,-0.0363134,-0.005489,-0.003483,-0.00546,-0.0267171,-0.0302439,-0.2336107,-0.0943778,-0.060889,-0.0260194,-0.0924315,-0.0253499
-0.0016896,-0.0006853,-0.001661,-0.0016183,-0.0018375,-0.0072879,0.0051078,-0.0073946,-0.0015037,0.0001223,-0.0011327,-0.0018903,-0.000818,-0.0016078,-0.0008958,-0.0016387,-0.0085189,0.0043385,-0.0016064,-0.0015089,-0.0016684,-0.0013841,-0.006075,-0.0040842,-0.0058131,-0.0384693,-0.0383187,-0.1556433,-0.1085455,-0.0416941,-0.0362803,-0.0978418,-0.0439052,-0.0060789,-0.0035716,-0.0059078,-0.0305809,-0.0266909,-0.2260008,-0.0958856,-0.0541244,-0.0269251,-0.0902401,-0.030876
-0.0016016,-0.0005545,-0.0019609,0.0001549,-0.0010417,-0.0083466,0.0025342,-0.0048705,-0.0014562,-0.003218,-0.001119,-0.001924,-0.00056,-0.0019573,-0.0008616,-0.0015938,-0.0097296,-8.45e-05,-0.0012518,-0.0009959,-0.002628,-0.0013901,-0.0050815,-0.0031511,-0.0050596,-0.0248735,-0.0441924,-0.159272,-0.1241077,-0.036871,-0.0399119,-0.1027828,-0.0380219,-0.0049774,-0.0028993,-0.0049214,-0.033168,-0.0278874,-0.2241088,-0.095577,-0.054677,-0.0249621,-0.0895363,-0.0323081
-0.0220784,-0.00986,-0.0216003,-0.022029,-0.0260436,-0.0748907,-0.0371237,-0.0449027,-0.0197327,-0.0461872,-0.0163465,-0.021614,-0.0085919,-0.0208792,-0.0185062,-0.0161146,-0.0827142,-0.0514493,-0.0260536,-0.0152567,-0.0509488,-0.0173163,-0.0065795,-0.0054266,-0.0063885,-0.0291751,-0.0323985,-0.1738089,-0.0856584,-0.0526779,-0.037736,-0.0686451,-0.0321067,-0.0065062,-0.004263,-0.0062377,-0.0241117,-0.0224313,-0.2271511,-0.0860273,-0.0332365,-0.0237523,-0.0753594,-0.0242168
-0.0020925,-0.0006272,-0.0018104,-0.002069,-0.0019025,-0.0071558,0.0048273,-0.012341,-0.00233,0.0015972,-0.0027352,-0.0019831,-0.0007972,-0.0021235,-0.0022683,-0.0021639,-0.0100737,0.0036258,-0.0031722,-0.001995,0.0048493,-0.0016821,-0.006696,-0.0048462,-0.0064373,-0.0322763,-0.030445,-0.1567704,-0.1045679,-0.0478323,-0.0372084,-0.1029591,-0.0382956,-0.0065821,-0.0032927,-0.0065934,-0.0247522,-0.0234769,-0.2418775,-0.1028876,-0.027527,-0.0211455,-0.1062742,-0.0213753
-0.0015781,-0.0005759,-0.0012211,-0.0012823,-0.0010395,-0.0073639,0.0022917,-0.0086737,-0.0019652,0.001615,-0.0028251,-0.0015854,-0.0006479,-0.0014425,-0.001505,-0.0012549,-0.0088079,0.0024867,-0.0023169,-0.001664,0.0002817,-0.0017913,-0.0063368,-0.0043657,-0.0061684,-0.0384262,-0.0287792,-0.1569151,-0.0961193,-0.0445105,-0.0373583,-0.1098483,-0.0382914,-0.0062763,-0.0036194,-0.0062154,-0.0209658,-0.023678,-0.2287117,-0.0945477,-0.0437996,-0.029957,-0.0944778,-0.0267475
-0.0227015,-0.010921,-0.0233776,-0.0226734,-0.0186789,-0.0623509,-0.0456784,-0.033908,-0.0146982,-0.0567076,-0.0185494,-0.0220878,-0.0098626,-0.0231252,-0.0127056,-0.0129847,-0.0617256,-0.0539814,-0.0227743,-0.0148282,-0.0555692,-0.0145819,-0.0070346,-0.0059161,-0.0073554,-0.0123749,-0.0219769,-0.1266502,-0.05839,-0.0359915,-0.0275891,-0.0568989,-0.0264273,-0.0068432,-0.0050481,-0.0066961,-0.0260542,-0.0289348,-0.1417106,-0.064031,-0.0206802,-0.0259702,-0.0636414,-0.029287
-0.001399,-0.0007434,-0.0016226,-0.0032104,-0.0011582,-0.006655,-0.0008358,-0.004821,-0.0006785,-0.0075745,-0.0015962,-0.0013106,-0.0003539,-0.0014207,-0.0006984,-0.000875,-0.0058145,-0.0005311,-0.0011221,-0.0008494,-0.0009993,-0.0007015,-0.0061943,-0.0041043,-0.0058062,-0.0110166,-0.0260543,-0.1155123,-0.0781754,-0.0329073,-0.0321349,-0.0495939,-0.0347073,-0.0061365,-0.0036431,-0.0061168,-0.0273337,-0.026132,-0.1417562,-0.0836108,-0.0111132,-0.0269663,-0.0818224,-0.0248514
